Neutrino Energy (GeV),Propagation Distance (km),Mixing Angle Theta,sin²(2θ),Mass-Squared Difference (eV^2),Shots Used,Number of Trials,Simulation Time Points,Analytical Time Points,Using Real QPU,Analytical Time Points,Analytical Electron,Analytical Muon,Analytical Electron Sim Time-Matched,Analytical Muon Sim Time-Matched,Time Points in Simulation,Simulation Electron Median,Electron Lower Error,Electron Upper Error,Simulation Muon Median,Muon Lower Error,Muon Upper Error,Trial 1: Electron Probabilities,Trial 1: Muon Probabilities,Trial 2: Electron Probabilities,Trial 2: Muon Probabilities,Trial 3: Electron Probabilities,Trial 3: Muon Probabilities,Trial 4: Electron Probabilities,Trial 4: Muon Probabilities,Trial 5: Electron Probabilities,Trial 5: Muon Probabilities,Trial 6: Electron Probabilities,Trial 6: Muon Probabilities,Trial 7: Electron Probabilities,Trial 7: Muon Probabilities,Trial 8: Electron Probabilities,Trial 8: Muon Probabilities,Trial 9: Electron Probabilities,Trial 9: Muon Probabilities,Trial 10: Electron Probabilities,Trial 10: Muon Probabilities
,,,,,,,,,,135.13513513513516,0.8074023174310719,0.1925976825689281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,136.13613613613614,0.8047997873504983,0.19520021264950174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,137.13713713713716,0.8021855077462465,0.19781449225375344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,138.13813813813815,0.7995596307182053,0.2004403692817946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,139.13913913913916,0.7969223090410062,0.2030776909589938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,140.14014014014015,0.7942736961551347,0.2057263038448654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,141.14114114114116,0.791613946158004,0.20838605384199607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,142.14214214214215,0.7889432137949891,0.21105678620501087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,143.14314314314316,0.7862616544504236,0.2137383455495764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,144.14414414414415,0.7835694241385597,0.2164305758614403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,145.14514514514516,0.7808666794944906,0.21913332050550938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,146.14614614614615,0.7781535777650379,0.22184642223496207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,147.14714714714717,0.775430276799603,0.22456972320039706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,148.14814814814815,0.7726969350409828,0.22730306495901723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,149.14914914914917,0.7699537115161518,0.23004628848384825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,150.15015015015015,0.7672007658270104,0.23279923417298962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,151.15115115115117,0.7644382581410978,0.23556174185890222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,152.15215215215215,0.7616663491822748,0.2383336508177252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,153.15315315315317,0.7588852002213718,0.24111479977862815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,154.15415415415416,0.7560949730668068,0.24390502693319313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,155.15515515515517,0.7532958300551706,0.2467041699448294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,156.15615615615616,0.7504879340417826,0.2495120659582174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,157.15715715715717,0.7476714483912152,0.2523285516087847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,158.15815815815816,0.74484653696779,0.25515346303221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,159.15915915915917,0.7420133641260429,0.2579866358739571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,160.16016016016016,0.7391720947011633,0.2608279052988367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,161.16116116116117,0.7363228939994027,0.2636771060005973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,162.1621621621622,0.7334659277884581,0.26653407221154185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,163.16316316316318,0.7306013622878267,0.2693986377121733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,164.1641641641642,0.7277293641591358,0.27227063584086425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,165.16516516516518,0.724850100496446,0.275149899503554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,166.1661661661662,0.7219637388165296,0.2780362611834704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,167.16716716716718,0.7190704470491249,0.280929552950875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,168.1681681681682,0.7161703935271656,0.2838296064728344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,169.16916916916918,0.7132637469769867,0.28673625302301325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,170.1701701701702,0.7103506765085086,0.28964932349149136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,171.17117117117118,0.707431351605398,0.2925686483946019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,172.1721721721722,0.7045059421152073,0.2954940578847927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,173.17317317317318,0.7015746182394926,0.2984253817605073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,174.1741741741742,0.6986375505239115,0.30136244947608853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,175.17517517517518,0.6956949098483007,0.3043050901516993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,176.1761761761762,0.6927468674167337,0.30725313258326625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,177.17717717717719,0.6897935947475612,0.3102064052524388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,178.1781781781782,0.6868352636634303,0.3131647363365697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,179.1791791791792,0.6838720462812897,0.3161279537187103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,180.1801801801802,0.6809041150023746,0.3190958849976254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,181.1811811811812,0.6779316425021766,0.3220683574978233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,182.1821821821822,0.6749548017203978,0.3250451982796022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,183.1831831831832,0.6719737658508884,0.3280262341491116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,184.1841841841842,0.6689887083315706,0.33101129166842935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,185.1851851851852,0.6659998028343483,0.3340001971656516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,186.1861861861862,0.663007223255002,0.33699277674499795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,187.1871871871872,0.6600111437030721,0.3399888562969279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,188.1881881881882,0.6570117384917282,0.3429882615082718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,189.1891891891892,0.6540091821276293,0.3459908178723708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,190.1901901901902,0.6510036493007685,0.34899635069923146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,191.1911911911912,0.647995314874312,0.35200468512568805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,192.1921921921922,0.6449843538744233,0.3550156461255766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,193.19319319319322,0.6419709414800817,0.3580290585199183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,194.1941941941942,0.6389552530128894,0.36104474698711064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,195.19519519519523,0.6359374639268711,0.36406253607312883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,196.1961961961962,0.632917749798267,0.36708225020173296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,197.19719719719723,0.6298962863153169,0.3701037136846831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,198.1981981981982,0.6268732492680387,0.3731267507319614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,199.19919919919923,0.6238488145380006,0.37615118546199944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,200.20020020020021,0.6208231580880892,0.37917684191191076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,201.20120120120123,0.6177964559522711,0.38220354404772894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,202.20220220220222,0.6147688842253509,0.385231115774649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,203.20320320320323,0.611740619052727,0.3882593809472729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,204.20420420420422,0.6087118366201427,0.39128816337985733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,205.20520520520523,0.6056827131434347,0.3943172868565653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,206.20620620620622,0.6026534248582834,0.39734657514171656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,207.20720720720723,0.5996241480099562,0.4003758519900438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,208.20820820820822,0.5965950588430566,0.4034049411569433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,209.20920920920923,0.5935663335912678,0.4064336664087322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,210.21021021021022,0.5905381484671004,0.40946185153289955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,211.21121121121124,0.5875106796516402,0.41248932034835983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,212.21221221221222,0.584484103284298,0.41551589671570205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,213.21321321321324,0.5814585954525611,0.4185414045474389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,214.21421421421422,0.5784343321817498,0.42156566781825017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,215.21521521521524,0.5754114894247748,0.42458851057522523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,216.21621621621622,0.5723902430519003,0.4276097569480996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,217.21721721721724,0.5693707688405134,0.43062923115948665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,218.21821821821823,0.5663532424648946,0.4336467575351054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,219.21921921921924,0.5633378394859995,0.43666216051400053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,220.22022022022023,0.5603247353412436,0.4396752646587564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,221.22122122122124,0.5573141053342947,0.4426858946657053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,222.22222222222223,0.5543061246248747,0.4456938753751253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,223.22322322322324,0.5513009682185679,0.44869903178143217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,224.22422422422426,0.5482988109566396,0.4517011890433604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,225.22522522522524,0.5452998275058638,0.45470017249413625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,226.22622622622626,0.5423041923483605,0.45769580765163953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,227.22722722722725,0.5393120797714449,0.4606879202285551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,228.22822822822826,0.5363236638574868,0.46367633614251325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,229.22922922922925,0.5333391184737826,0.46666088152621743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,230.23023023023026,0.5303586172624395,0.4696413827375605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,231.23123123123125,0.5273823336302734,0.4726176663697266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,232.23223223223226,0.5244104407387196,0.47558955926128044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,233.23323323323325,0.5214431114937577,0.4785568885062423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,234.23423423423426,0.5184805185358532,0.4815194814641468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,235.23523523523525,0.515522834229912,0.48447716577008804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,236.23623623623627,0.5125702306552523,0.4874297693447477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,237.23723723723725,0.5096228795955942,0.4903771204044059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,238.23823823823827,0.5066809525290629,0.49331904747093713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,239.23923923923925,0.5037446206182146,0.49625537938178543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,240.24024024024027,0.5008140547000761,0.4991859452999239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,241.24124124124126,0.49788942527620716,0.5021105747237928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,242.24224224224227,0.494970902502779,0.505029097497221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,243.24324324324326,0.4920586561806757,0.5079413438193243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,244.24424424424427,0.48915285574561496,0.510847144254385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,245.24524524524526,0.4862536702582898,0.5137463297417102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,246.24624624624627,0.48336126839453275,0.5166387316054672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,247.24724724724726,0.48047581843550247,0.5195241815644975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,248.24824824824827,0.4775974882578926,0.5224025117421074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,249.24924924924926,0.4747264453241652,0.5252735546758348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,250.25025025025028,0.47186285667280714,0.5281371433271929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,251.25125125125126,0.4690068889086123,0.5309931110913877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,252.25225225225228,0.4661587081929879,0.5338412918070121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,253.25325325325326,0.46331848023428757,0.5366815197657124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,254.25425425425428,0.46048637027816974,0.5395136297218303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,255.25525525525526,0.45766254309798493,0.5423374569020151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,256.2562562562563,0.4548471629851871,0.5451528370148129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,257.25725725725727,0.45204039373977756,0.5479596062602224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,258.2582582582583,0.4492423986607724,0.5507576013392276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,259.2592592592593,0.44645334053670427,0.5535466594632957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,260.2602602602603,0.4436733816361491,0.5563266183638509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,261.26126126126127,0.44090268369828645,0.5590973163017136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,262.2622622622623,0.4381414079234892,0.5618585920765108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,263.2632632632633,0.43538971496394496,0.564610285036055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,264.2642642642643,0.4326477649143091,0.5673522350856909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,265.26526526526527,0.42991571730238987,0.5700842826976101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,266.2662662662663,0.42719373107986813,0.5728062689201319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,267.2672672672673,0.4244819646130489,0.5755180353869511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,268.2682682682683,0.4217805756736468,0.5782194243263532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,269.2692692692693,0.4190897214296083,0.5809102785703917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,270.2702702702703,0.4164095584359663,0.5835904415640337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,271.2712712712713,0.41374024262573283,0.5862597573742672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,272.2722722722723,0.41108192930082565,0.5889180706991743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,273.2732732732733,0.4084347731230338,0.5915652268769662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,274.2742742742743,0.4057989281050177,0.5942010718949823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,275.2752752752753,0.40317454760135196,0.596825452398648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,276.2762762762763,0.40056178429959854,0.5994382157004015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,277.2772772772773,0.39796079021142683,0.6020392097885732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,278.2782782782783,0.39537171666376847,0.6046282833362315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,279.2792792792793,0.39279471429001267,0.6072052857099873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,280.2802802802803,0.390229933021243,0.609770066978757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,281.2812812812813,0.3876775220775137,0.6123224779224863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,282.2822822822823,0.3851376299591682,0.6148623700408318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,283.2832832832833,0.38261040443819994,0.6173895955618001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,284.2842842842843,0.38009599254965387,0.6199040074503461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,285.2852852852853,0.37759454058307285,0.6224054594169272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,286.2862862862863,0.37510619407398504,0.624893805926015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,287.2872872872873,0.37263109779543935,0.6273689022045607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,288.2882882882883,0.37016939574957897,0.629830604250421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,289.28928928928934,0.3677212311592656,0.6322787688407344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,290.29029029029033,0.36528674645974657,0.6347132535402534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,291.2912912912913,0.3628660832903666,0.6371339167096334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,292.2922922922923,0.3604593824863287,0.6395406175136713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,293.29329329329335,0.3580667840704985,0.6419332159295015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,294.29429429429433,0.3556884272452604,0.6443115727547396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,295.2952952952953,0.3533244503844155,0.6466755496155845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,296.2962962962963,0.3509749910251332,0.6490250089748668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,297.29729729729735,0.3486401858599484,0.6513598141400516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,298.29829829829833,0.34632017072880916,0.6536798292711908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,299.2992992992993,0.3440150806111729,0.6559849193888271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,300.3003003003003,0.3417250496181534,0.6582749503818466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,301.30130130130135,0.33945021098471784,0.6605497890152822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,302.30230230230234,0.3371906970619366,0.6628093029380634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,303.3033033033033,0.3349466393092808,0.6650533606907192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,304.3043043043043,0.33271816828697587,0.6672818317130241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,305.30530530530535,0.33050541364840413,0.6694945863515959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,306.30630630630634,0.3283085041325624,0.6716914958674376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
